section,chunk,category,id,status
atom,10,knowledge,Quy tắc tích hợp lao động thực tế có mục đích và rèn luyện tính kiên trì (stick-to-itiveness) cho trẻ từ năm đến bảy tuổi,PENDING
vivid,10,vivid_knowledge,Quy tắc tích hợp lao động thực tế có mục đích và rèn luyện tính kiên trì (stick-to-itiveness) cho trẻ từ năm đến bảy tuổi,PENDING
atom,10,evidence,germany-longitudinal-study-play-versus-academics-kindergarten-longterm-benefits,PENDING
atom,10,story,Nhà giáo mầm non Barbara J. Patterson và nhóm trẻ sáu tuổi-tre_dung_ghe_bap_benh_va_da_cuoi_den_de_tu_do_choi_co_ke_hoach_dung_xe_lua,PENDING
atom,10,quote,around-age-of-five-milestone-reached-play-with-a-plan,PENDING
atom,10,quote,previously-toys-stimulated-play-now-inner-world-inspires-creative-play,PENDING
atom,10,quote,play-teaches-child-habits-needed-intellectual-growth-stick-to-itiveness,PENDING
atom,10,quote,imaginative-play-objects-transform-ideal-foundation-for-symbol-manipulation,PENDING
atom,10,quote,not-healthy-for-children-to-concentrate-on-cognitive-skills-until-body-matured,PENDING
vivid,11,vivid_circumstance,"""Người"" muốn thiết lập một không gian chơi có khả năng biến đổi linh hoạt cho con khi con trẻ dưới bảy tuổi dễ rơi vào trạng thái thụ động và suy giảm khả năng tự định hình trò chơi trước sự bủa vây của các loại đồ chơi công nghiệp có công năng cố định.",PENDING
atom,11,insight,"Nỗi lo sợ rằng việc bao bọc con bằng các đồ chơi công nghiệp hoàn hảo đúc sẵn sẽ triệt tiêu năng lực tự kiến tạo của con, biến con thành người tiêu dùng thụ động và tước đi dũng khí tự giải quyết các thử thách xã hội sau này.",PENDING
vivid,11,vivid_insight,"Nỗi lo sợ rằng việc bao bọc con bằng các đồ chơi công nghiệp hoàn hảo đúc sẵn sẽ triệt tiêu năng lực tự kiến tạo của con, biến con thành người tiêu dùng thụ động và tước đi dũng khí tự giải quyết các thử thách xã hội sau này.",PENDING
atom,11,knowledge,Khái niệm Đồ chơi có magic (phép mầu dở dang) và tư cách kiến tạo trò chơi tối thượng của trẻ mầm non,PENDING
vivid,11,vivid_knowledge,Khái niệm Đồ chơi có magic (phép mầu dở dang) và tư cách kiến tạo trò chơi tối thượng của trẻ mầm non,PENDING
atom,11,knowledge,Nguyên lý hình thành năng lực giải quyết vấn đề đa chiều từ các va chạm xã hội và sự cố đổ sập trong trò chơi tự do,PENDING
vivid,11,vivid_knowledge,Nguyên lý hình thành năng lực giải quyết vấn đề đa chiều từ các va chạm xã hội và sự cố đổ sập trong trò chơi tự do,PENDING
atom,11,knowledge,"Quy tắc kiến thiết không gian học liệu dở dang và thực hành ""can thiệp tĩnh lặng"" thông qua việc nhà của cha mẹ",PENDING
vivid,11,vivid_knowledge,"Quy tắc kiến thiết không gian học liệu dở dang và thực hành ""can thiệp tĩnh lặng"" thông qua việc nhà của cha mẹ",PENDING
atom,11,evidence,abundance-of-industrial-toys-atrophies-imagination-muscle-in-young-children,PENDING
atom,11,story,Bà Barbara J. Patterson và nhóm trẻ mầm non năm tuổi-tre_nho_tu_do_dung_ban_go_va_kep_go_de_tu_minh_giai_quyet_su_co_sap_leul,PENDING
atom,11,quote,all-children-want-to-do-is-learn-through-greatest-learning-tool-play,PENDING
atom,11,quote,todays-children-have-more-to-play-with-but-do-less-and-less,PENDING
atom,11,quote,children-have-to-work-to-find-magic-bring-it-out-in-play,PENDING
atom,11,quote,just-sitting-next-to-them-mending-enough-to-feel-there,PENDING
atom,11,quote,creation-of-play-spaces-requires-parent-to-be-present,PENDING
vivid,12,vivid_circumstance,"""Người"" muốn bảo vệ bốn giác quan thể chất nền tảng của con khi con trẻ dưới bảy tuổi hoạt động hoàn toàn như một cơ quan cảm quan mở không có màng lọc tự vệ trước các kích thích từ môi trường xung quanh [1, 3, 4].",PENDING
atom,12,insight,"Nỗi lo sợ rằng các kích thích quá tải từ môi trường nhân tạo và các thiết bị hỗ trợ vận động sớm cưỡng bức sẽ tàn phá sự tích hợp cảm quan thực thể, làm xơ cứng hệ thần kinh mầm non và để lại những khiếm khuyết vĩnh viễn trong cơ thể thể chất của trẻ dưới bảy tuổi [1, 2].",PENDING
atom,12,knowledge,Khái niệm Trẻ dưới bảy tuổi hoạt động như một giác quan mở toàn diện và vai trò lá chắn của cha mẹ,PENDING
vivid,12,vivid_knowledge,Khái niệm Trẻ dưới bảy tuổi hoạt động như một giác quan mở toàn diện và vai trò lá chắn của cha mẹ,PENDING
atom,12,knowledge,Nguyên lý phân tách bản thể và làm chủ cơ thể thực thể thông qua bốn giác quan ý chí (The Will Senses),PENDING
vivid,12,vivid_knowledge,Nguyên lý phân tách bản thể và làm chủ cơ thể thực thể thông qua bốn giác quan ý chí (The Will Senses),PENDING
atom,12,knowledge,Quy chuẩn bảo vệ cảm quan tối giản và hỗ trợ vận động tự nhiên không cưỡng bức cho trẻ dưới bảy tuổi,PENDING
vivid,12,vivid_knowledge,Quy chuẩn bảo vệ cảm quan tối giản và hỗ trợ vận động tự nhiên không cưỡng bức cho trẻ dưới bảy tuổi,PENDING
atom,12,evidence,baby-walkers-hinder-motor-sensory-neurological-patterns-and-joint-development,PENDING
atom,12,story,Người mẹ và cô con gái nhỏ bốn tuổi-co_be_tu_dong_luyen_tap_giac_quan_thang_bang_tren_thanh_go_ngoai_vuon,PENDING
atom,12,quote,young-child-is-altogether-a-sense-organ,PENDING
atom,12,quote,formative-forces-influence-by-sense-impressions-healthy-versus-illness,PENDING
atom,12,quote,force-child-into-positions-early-strain-joints-compromise-movement,PENDING
atom,12,quote,sense-of-touch-separating-connecting-defines-boundaries,PENDING
vivid,13,vivid_circumstance,"""Người"" muốn thiết lập một môi trường cảm quan hài hòa cho con khi con trẻ dưới bảy tuổi dễ rơi vào trạng thái khép kín lòng tin cậy và phản ứng bất an trước các mùi hương hóa học, màu sắc sặc sỡ quá đà hay thái độ lạnh lùng từ người lớn xung quanh.",PENDING
atom,13,insight,"Nỗi lo sợ rằng một môi trường ô nhiễm cảm quan—ngập tràn mùi hương hóa học, ánh sáng nhân tạo chói gắt và sự thiếu vắng hơi ấm tình thương—sẽ tàn phá hệ sinh học mỏng manh, làm xơ cứng cảm quan thực thể và dập tắt lòng tin cậy nguyên bản của trẻ dưới bảy tuổi.",PENDING
atom,13,knowledge,Khái niệm Hơi ấm tâm hồn (Soul Warmth) là sự chuyển hóa vĩ đại từ việc bảo ôn hơi ấm thể chất (Physical Warmth) cho trẻ mầm non,PENDING
vivid,13,vivid_knowledge,Khái niệm Hơi ấm tâm hồn (Soul Warmth) là sự chuyển hóa vĩ đại từ việc bảo ôn hơi ấm thể chất (Physical Warmth) cho trẻ mầm non,PENDING
atom,13,knowledge,Nguyên lý Màu sắc bổ khuyết nội tại (Complementary Colors) và cơ chế tự điều hòa hành vi mầm non của hệ thần kinh thị giác,PENDING
vivid,13,vivid_knowledge,Nguyên lý Màu sắc bổ khuyết nội tại (Complementary Colors) và cơ chế tự điều hòa hành vi mầm non của hệ thần kinh thị giác,PENDING
atom,13,knowledge,Quy chuẩn thiết kế môi trường cảm quan thanh lọc và nuôi dưỡng bốn giác quan cảm xúc cho trẻ dưới bảy tuổi,PENDING
vivid,13,vivid_knowledge,Quy chuẩn thiết kế môi trường cảm quan thanh lọc và nuôi dưỡng bốn giác quan cảm xúc cho trẻ dưới bảy tuổi,PENDING
atom,13,evidence,synthetic-fragrances-and-neuro-behavioral-hyperactivity-in-young-children,PENDING
atom,13,story,Cô giáo mầm non Waldorf và cậu bé sáu tuổi ngỗ nghịch-dung_ao_choang_lua_do_de_kich_hoat_mau_bo_khuyet_xanh_la_lam_lang_diu_tre,PENDING
atom,13,quote,young-child-altogether-a-sense-organ-anger-affects-circulation-digestion,PENDING
atom,13,quote,child-earnest-quiet-benefit-sombre-bluish-colors-lively-yellow-reddish,PENDING
atom,13,quote,joy-of-child-builds-moulds-physical-organs-love-hatches-out-forms,PENDING
atom,13,quote,sour-salty-awakening-dreamy-child-sweets-well-being-sad-child-bitter-will-unmotivated,PENDING
vivid,14,vivid_circumstance,"""Người"" muốn bảo vệ các giác quan nhận thức của con khi con trẻ dưới bất kỳ hình thức nào dưới bảy tuổi vô thức đồng hóa mọi hành vi ứng xử của người lớn xung quanh.",PENDING
atom,14,insight,"Nỗi lo sợ rằng việc để con tiếp xúc với tiếng ồn cơ học, tiếng nói nhân tạo từ tivi và sự dối trá, thiếu chân thành của người lớn sẽ tàn phá hệ thần kinh cảm nhận, làm chai lì năng lực thấu cảm xã hội và vĩnh viễn hủy hoại lòng tin cậy nguyên bản của con đối với con người khi trưởng thành.",PENDING
atom,14,insight,"Khát khao kiến tạo một môi trường giao tiếp chân thực, ngập tràn sự chân thành và điệu bộ đạo đức toàn vẹn để nuôi dưỡng năng lực thấu cảm, khả năng thấu suốt tư duy và Cái Tôi cao quý của người khác trong con trẻ.",PENDING
atom,14,knowledge,Triết lý sự hóa thân của Cái Tôi (Ego) thông qua sự thấu cảm bản thể người khác và vai trò điêu khắc đạo đức của người lớn,PENDING
vivid,14,vivid_knowledge,Triết lý sự hóa thân của Cái Tôi (Ego) thông qua sự thấu cảm bản thể người khác và vai trò điêu khắc đạo đức của người lớn,PENDING
atom,14,knowledge,Nguyên lý học ngôn ngữ mầm non thông qua kết nối mặt-đối-mặt (person-to-person) và sự vô hồn của giọng nói cơ học từ thiết bị điện tử,PENDING
vivid,14,vivid_knowledge,Nguyên lý học ngôn ngữ mầm non thông qua kết nối mặt-đối-mặt (person-to-person) và sự vô hồn của giọng nói cơ học từ thiết bị điện tử,PENDING
atom,14,knowledge,"Quy chuẩn thanh lọc thính giác và thực hành ""tự giáo dục bản thân"" của cha mẹ để bảo vệ các giác quan nhận thức mầm non",PENDING
vivid,14,vivid_knowledge,"Quy chuẩn thanh lọc thính giác và thực hành ""tự giáo dục bản thân"" của cha mẹ để bảo vệ các giác quan nhận thức mầm non",PENDING
atom,14,evidence,television-deprives-young-children-of-live-conversation-and-retards-brain-development,PENDING
atom,14,story,Người mẹ Helen và đứa con trai năm tuổi Lucas-me_tat_tivi_dien_thoai_de_tro_chuyen_chan_thanh_va_dung_dan_lia_phuc_hoi_cam_quan_cho_con,PENDING
atom,14,quote,cognitive-senses-hearing-speech-another-thought-another-I-protecting-nourishing,PENDING
atom,14,quote,children-learn-speak-imitating-conversing-real-live-people-television-no-substitute,PENDING
atom,14,quote,young-child-experiencing-character-people-around-sincere-deceit-trust,PENDING
atom,14,quote,teacher-parent-teaches-out-of-what-he-can-become-positive-role-model,PENDING
vivid,15,vivid_circumstance,"""Người"" muốn rèn luyện tính tự kỷ luật của bản thân khi các mệnh lệnh bằng lời nói hoàn toàn vô hiệu trước xu hướng bắt chước vô thức mọi hành vi của người lớn ở trẻ dưới bảy tuổi.",PENDING
atom,15,insight,"Nỗi lo sợ rằng việc thiếu tự chủ cảm xúc, thường xuyên bộc phát sự giận dữ hay quát tháo khô cứng trước mặt con sẽ vô tình điêu khắc nên những biến dạng sinh học trong cơ thể vật lý và gieo rắc thói quen bạo lực, nổi loạn vào tâm thức con trẻ dưới bảy tuổi.",PENDING
atom,15,insight,"Khát khao sâu sắc muốn tu dưỡng đạo đức, làm chủ điệu bộ ứng xử thường nhật và xây dựng năng lực tự kỷ luật kiên định của bản thân để trở thành một tấm gương toàn vẹn nâng đỡ sự tự giác của con.",PENDING
atom,15,knowledge,Triết lý Giáo dục và Tự giáo dục là một,PENDING
vivid,15,vivid_knowledge,Triết lý Giáo dục và Tự giáo dục là một,PENDING
atom,15,knowledge,Nguyên lý Trẻ dưới bảy tuổi hoạt động như một con mắt lớn và tác động sinh học của sự tức giận,PENDING
vivid,15,vivid_knowledge,Nguyên lý Trẻ dưới bảy tuổi hoạt động như một con mắt lớn và tác động sinh học của sự tức giận,PENDING
atom,15,knowledge,Quy chuẩn tự kỷ luật cảm xúc và nghệ thuật điều hướng hành vi qua điệu bộ lao động của cha mẹ mầm non,PENDING
vivid,15,vivid_knowledge,Quy chuẩn tự kỷ luật cảm xúc và nghệ thuật điều hướng hành vi qua điệu bộ lao động của cha mẹ mầm non,PENDING
atom,15,evidence,fits-of-temper-affect-child-circulation-breathing-and-metabolism,PENDING
atom,15,story,Người mẹ và đứa con trai ba tuổi dũng mãnh-me_tu_ren_luyen_su_diem_tinh_va_lam_viec_nha_de_tu_dong_lan_toa_ky_luat_tu_thao_sang_con,PENDING
atom,15,quote,at-this-age-nothing-is-accomplished-through-admonition-commands-prohibitions-no-effect,PENDING
atom,15,quote,most-effective-discipline-for-young-child-has-to-do-with-self-education-of-adults,PENDING
atom,15,quote,growing-and-developing-in-child-listens-to-growing-and-developing-in-teacher,PENDING
atom,15,quote,first-seven-years-is-really-an-eye-outburst-passes-into-circulation-breathing-metabolism,PENDING
atom,15,quote,preach-at-child-does-not-hear-barrier-prevents-perceiving-message,PENDING
vivid,16,vivid_circumstance,"""Người"" muốn cải tạo cấu trúc không gian vật lý cho con khi con trẻ dưới bảy tuổi bộc lộ hành vi lệch khỏi khuôn mẫu sinh hoạt chung do sự thiếu trật tự của không gian xung quanh.",PENDING
atom,16,insight,"Nỗi lo sợ rằng một môi trường vật lý hỗn loạn, bừa bãi sẽ tàn phá cảm quan trật tự nguyên bản của con, dung túng cho các hành vi ngỗ ngược bộc phát và dần biến con thành một đứa trẻ thiếu tính tự chủ, khó thích nghi với nếp sinh hoạt chung.",PENDING
atom,16,insight,"Khát khao tái tạo một khuôn mẫu trật tự vật lý bình yên, nhất quán xung quanh con để tự động điều hòa lực lượng ý chí, khơi dậy tinh thần tự giác dọn dẹp và củng cố sự điềm tĩnh nội tâm của trẻ.",PENDING
vivid,16,vivid_insight,"Nỗi lo sợ rằng một môi trường vật lý hỗn loạn, bừa bãi sẽ tàn phá cảm quan trật tự nguyên bản của con, dung túng cho các hành vi ngỗ ngược bộc phát và dần biến con thành một đứa trẻ thiếu tính tự chủ, khó thích nghi với nếp sinh hoạt chung.",PENDING
atom,16,knowledge,Khái niệm Rơi ra ngoài khuôn mẫu (falling out of the form) và tác động điều hòa của cấu trúc vật lý xung quanh trẻ dưới bảy tuổi,PENDING
vivid,16,vivid_knowledge,Khái niệm Rơi ra ngoài khuôn mẫu (falling out of the form) và tác động điều hòa của cấu trúc vật lý xung quanh trẻ dưới bảy tuổi,PENDING
atom,16,knowledge,Nguyên lý Búp bê là hình ảnh của con người (The doll as an image of the human being) và tác động vô thức của đồ chơi bừa bãi dưới sàn nhà,PENDING
vivid,16,vivid_knowledge,Nguyên lý Búp bê là hình ảnh của con người (The doll as an image of the human being) và tác động vô thức của đồ chơi bừa bãi dưới sàn nhà,PENDING
atom,16,knowledge,Quy chuẩn cải tạo không gian vật lý và nghệ thuật can thiệp tĩnh lặng để điều hòa hành vi mầm non của cha mẹ,PENDING
vivid,16,vivid_knowledge,Quy chuẩn cải tạo không gian vật lý và nghệ thuật can thiệp tĩnh lặng để điều hòa hành vi mầm non của cha mẹ,PENDING
atom,16,evidence,orderly-play-spaces-nurture-self-regulation-and-prevent-behavioral-chaos-in-young-children,PENDING
atom,16,story,Bà Barbara J. Patterson và hai cô bé mầm non-dung_chuong_ngua_go_va_da_cuoi_de_dieu_huong_tro_choi_nem_thu_len_cua_tre,PENDING
atom,16,quote,children-misbehave-fallen-out-of-form-reforming-space,PENDING
atom,16,quote,doll-image-of-human-being-floor-chaotic-picture,PENDING
atom,16,quote,reforming-play-areas-restore-harmony-without-speaking,PENDING
atom,16,quote,helped-girls-create-positive-play-without-saying-dont-play,PENDING
vivid,17,vivid_circumstance,"""Người"" muốn thiết lập các ranh giới giao tiếp rõ ràng cho con khi con trẻ dưới bảy tuổi bộc lộ xu hướng vị kỷ trước các quyết định sinh hoạt vượt quá năng lực nhận thức.",PENDING
atom,17,insight,"Nỗi lo sợ rằng việc liên tục dâng hiến những lựa chọn ngỏ và gánh nặng quyết định vượt tuổi sẽ làm thức tỉnh Cái Tôi vị kỷ quá sớm, gây bối rối tâm lý sâu sắc và tước đi dũng khí vâng lời, hợp tác tự nhiên của con khi trưởng thành.",PENDING
atom,17,insight,"Khát khao thiết lập ranh giới giao tiếp phẳng lặng, làm chủ ngôn từ khẳng định ôn hòa và dũng cảm bảo bọc ý chí của con bằng những giới hạn lựa chọn dứt khoát.",PENDING
atom,17,knowledge,Khái niệm Sự thức tỉnh Cái Tôi vị kỷ sớm (premature awakening of 'I want') và gánh nặng quyết định của trẻ mầm non,PENDING
vivid,17,vivid_knowledge,Khái niệm Sự thức tỉnh Cái Tôi vị kỷ sớm (premature awakening of 'I want') và gánh nặng quyết định của trẻ mầm non,PENDING
atom,17,knowledge,Nguyên lý Từ khẳng định điều hòa ý chí mầm non và mối liên kết sinh của sự nhất quán ngôn từ đối với sức khỏe thần kinh,PENDING
vivid,17,vivid_knowledge,Nguyên lý Từ khẳng định điều hòa ý chí mầm non và mối liên kết sinh của sự nhất quán ngôn từ đối với sức khỏe thần kinh,PENDING
atom,17,knowledge,Quy chuẩn giao tiếp phẳng lặng và giới hạn lựa chọn kép (Two-Option Limit) trong sinh hoạt mầm non,PENDING
vivid,17,vivid_knowledge,Quy chuẩn giao tiếp phẳng lặng và giới hạn lựa chọn kép (Two-Option Limit) trong sinh hoạt mầm non,PENDING
atom,17,evidence,overchoice-breeds-egotism-and-behavioral-hyperactivity-in-young-children,PENDING
atom,17,story,Người mẹ Helen và cô con gái bốn tuổi-me_dung_van_phong_khang_dinh_va_gioi_han_lua_chon_de_hoa_giai_con_buong_binh_cua_con,PENDING
atom,17,quote,our-communication-with-children-needs-to-be-clear-questions-create-confusion,PENDING
atom,17,quote,offering-children-choices-breeds-egotism-poison-in-their-souls,PENDING
atom,17,quote,no-child-is-more-insecure-and-dissatisfied-than-one-catered-to-this-way,PENDING
atom,17,quote,no-greater-harm-than-giving-directions-then-reversing-them,PENDING
atom,17,quote,children-confusion-from-unclear-adult-thinking-root-of-nervous-diseases,PENDING
vivid,18,vivid_circumstance,"""Người"" muốn điều hướng năng lượng hoạt động của con khi con trẻ dưới bảy tuổi bộc lộ hành vi chưa phù hợp do thiếu định hướng giới hạn hành động.",PENDING
atom,18,insight,"Nỗi lo sợ rằng việc liên tục lạm dụng từ ""Không"" hoặc can thiệp bạo lực bằng mệnh lệnh sẽ làm đứt gãy mạch chơi sáng tạo, tước đi năng lực tự chủ và gây ra sự bướng bỉnh, nổi loạn cảm xúc ở trẻ dưới bảy tuổi.",PENDING
atom,18,insight,Khát khao chuyển hóa các trận chiến ý chí bế tắc thành những khoảnh khắc hợp tác tự nguyện hân hoan hằng tuần thông qua việc làm chủ nghệ thuật điều hướng năng lượng hành động ôn hòa của con.,PENDING
atom,18,knowledge,Khái niệm Năng lượng ý chí tự do và sự chuyển dịch hướng hoạt động thay vì đàn áp cảm xúc,PENDING
vivid,18,vivid_knowledge,Khái niệm Năng lượng ý chí tự do và sự chuyển dịch hướng hoạt động thay vì đàn áp cảm xúc,PENDING
atom,18,knowledge,Nguyên lý Từ ma thuật 'May' (Con có thể) kích hoạt cảm giác đặc quyền thay thế cho từ 'Không' phủ quyết,PENDING
vivid,18,vivid_knowledge,Nguyên lý Từ ma thuật 'May' (Con có thể) kích hoạt cảm giác đặc quyền thay thế cho từ 'Không' phủ quyết,PENDING
atom,18,knowledge,Quy chuẩn chuyển hướng năng lượng chơi dở dang và giao tiếp tích cực hằng tuần,PENDING
vivid,18,vivid_knowledge,Quy chuẩn chuyển hướng năng lượng chơi dở dang và giao tiếp tích cực hằng tuần,PENDING
atom,18,evidence,play-and-neurocognitive-executive-functions-in-early-childhood,PENDING
atom,18,story,Bà Barbara J. Patterson và hai cô bé mầm non-dung_chuong_ngua_go_va_dua_bong_len_de_huong_nguon_nang_luong_nghich_pha_cua_tre,PENDING
atom,18,quote,if-we-use-word-no-too-often-children-learn-to-ignore-it,PENDING
atom,18,quote,if-instead-we-say-what-they-may-do-with-toy-redirect-energy,PENDING
atom,18,quote,word-may-is-quality-of-privilege-no-question-to-answer-or-ignore,PENDING
atom,18,quote,explain-too-much-reason-prematurely-awaken-reason-intellect,PENDING
vivid,19,vivid_circumstance,"""Người"" muốn thiết lập chu trình nhịp điệu sinh hoạt cho con khi con trẻ dưới bảy tuổi bộc lộ hành vi chống đối trong các khoảnh khắc chuyển tiếp giữa các hoạt động.",PENDING
atom,19,insight,"Nỗi lo sợ rằng sự thiếu nhất quán trong chu trình sinh hoạt và những khoảnh khắc chuyển tiếp đột ngột, cưỡng bức sẽ tàn phá hệ thần kinh nhạy cảm của con, gây ra các cuộc khủng hoảng bướng bỉnh triền miên và dập tắt trạng thái mộng mơ an lành của trẻ dưới bảy tuổi.",PENDING
atom,19,insight,"Khát khao thiết lập một chu trình nhịp điệu sinh hoạt tuần hoàn nhất quán—giống như hơi thở hít vào và thở ra ôn hòa—để tự động hóa nếp sống tự giác, xoa dịu triệt để các phản ứng bướng bỉnh và mang lại cảm giác an tâm tuyệt đối cho con.",PENDING
vivid,19,vivid_insight,"Nỗi lo sợ rằng sự thiếu nhất quán trong chu trình sinh hoạt và những khoảnh khắc chuyển tiếp đột ngột, cưỡng bức sẽ tàn phá hệ thần kinh nhạy cảm của con, gây ra các cuộc khủng hoảng bướng bỉnh triền miên và dập tắt trạng thái mộng mơ an lành của trẻ dưới bảy tuổi.",PENDING
atom,19,knowledge,Khái niệm Nhịp điệu tuần hoàn (Rhythmical Life) là người dẫn đường vô hình và chiếc kén bảo vệ tối thượng cho thể chất thực thể của trẻ dưới bảy tuổi,PENDING
vivid,19,vivid_knowledge,Khái niệm Nhịp điệu tuần hoàn (Rhythmical Life) là người dẫn đường vô hình và chiếc kén bảo vệ tối thượng cho thể chất thực thể của trẻ dưới bảy tuổi,PENDING
atom,19,knowledge,Nguyên lý Cân bằng hơi thở tâm hồn qua chu trình Hít vào - Thở ra (Inbreathing and Outbreathing) và cơ chế tự điều hòa hành vi mầm non,PENDING
vivid,19,vivid_knowledge,Nguyên lý Cân bằng hơi thở tâm hồn qua chu trình Hít vào - Thở ra (Inbreathing and Outbreathing) và cơ chế tự điều hòa hành vi mầm non,PENDING
atom,19,knowledge,Quy chuẩn thiết kế chu trình nhịp điệu sinh hoạt và nghệ thuật chuyển nhịp (transitions) không dùng bạo lực lời nói cho cha mẹ mầm non,PENDING
vivid,19,vivid_knowledge,Quy chuẩn thiết kế chu trình nhịp điệu sinh hoạt và nghệ thuật chuyển nhịp (transitions) không dùng bạo lực lời nói cho cha mẹ mầm non,PENDING
atom,19,evidence,orderly-rhythm-stabilizes-child-heartbeat-and-reduces-cortisol,PENDING
atom,19,story,Cô giáo Barbara J. Patterson và các em nhỏ mầm non-dung_bai_ca_chuyen_nhip_va_hanh_dong_la_lao_dong_de_tu_dong_thu_hut_tre_don_dep_do_choi,PENDING
atom,19,quote,rhythm-is-guide-for-young-child-dreamy-consciousness-transitions-misbehavior,PENDING
atom,19,quote,rhythm-becomes-habit-accepted-self-evident-eliminate-difficulties-eating-bedtime,PENDING
atom,19,quote,rhythm-holds-sway-nature-chaos-man-must-give-birth-out-of-innermost-being,PENDING
atom,19,quote,outer-structure-vital-growth-emotional-well-being-time-for-all-things,PENDING
atom,19,quote,child-happiness-depends-success-conducting-daily-life-minimum-friction-pause,PENDING
vivid,20,vivid_circumstance,"""Người"" muốn hóa giải hành vi thô bạo của con khi con trẻ dưới bảy tuổi bộc phát các phản ứng vật lý gây thương tích cho người đối diện.**",PENDING
atom,20,insight,"Nỗi lo sợ rằng việc không thể hóa giải và kiểm soát các hành vi thô bạo vật lý của con sẽ làm rạn nứt nếp sinh hoạt chung, biến con thành một đứa trẻ ngỗ nghịch, hung hăng và bị cô lập xã hội khi trưởng thành.",PENDING
atom,20,insight,"Khát khao chuyển hóa dòng ý chí hỗn loạn của con thành những hành động có mục đích đầy hữu ích, giúp khơi dậy lòng thấu cảm sâu sắc và nuôi dưỡng sự tự kiểm soát ôn hòa của trẻ.",PENDING
vivid,20,vivid_insight,"Nỗi lo sợ rằng việc không thể hóa giải và kiểm soát các hành vi thô bạo vật lý của con sẽ làm rạn nứt nếp sinh hoạt chung, biến con thành một đứa trẻ ngỗ nghịch, hung hăng và bị cô lập xã hội khi trưởng thành.",PENDING
atom,20,knowledge,Triết lý Sự chuyển hóa dòng ý chí hỗn loạn thông qua lao động thực tế,PENDING
vivid,20,vivid_knowledge,Triết lý Sự chuyển hóa dòng ý chí hỗn loạn thông qua lao động thực tế,PENDING
atom,20,knowledge,Nguyên lý Lấy độc trị độc học tương đồng trong hành vi trẻ nhỏ,PENDING
vivid,20,vivid_knowledge,Nguyên lý Lấy độc trị độc học tương đồng trong hành vi trẻ nhỏ,PENDING
atom,20,knowledge,Quy chuẩn chữa lành hành vi vật lý và thiết lập hậu quả nhân quả,PENDING
vivid,20,vivid_knowledge,Quy chuẩn chữa lành hành vi vật lý và thiết lập hậu quả nhân quả,PENDING
atom,20,story,Cô giáo Barbara Patterson và người chồng-dung-lao-dong-dao-dat-chay-xung-quanh-goc-cay-co-thu-chuyen-hoa-y-chi-tre,PENDING
atom,20,quote,deal-with-unacceptable-behavior-consequential-way-chaotic-will-harmonious,PENDING
atom,20,quote,real-work-is-cure-for-violent-play-gardening-wood,PENDING
atom,20,quote,pedagogically-heal-like-cures-like-like-can-heal-like,PENDING
vivid,21,vivid_circumstance,"""Người"" muốn giữ vững sự nhất quán đối với các chỉ dẫn sinh hoạt đã đề ra cho con khi con trẻ dưới bất kỳ hình thức nào dưới bảy tuổi bộc lộ sự bướng bỉnh hòng trốn tránh thực hiện các nhiệm vụ được yêu cầu.",PENDING
atom,21,insight,"Nỗi lo sợ rằng việc bản thân thiếu nhất quán, thường xuyên dao động hoặc bị cuốn vào các trận chiến từ ngữ bế tắc sẽ bộc lộ điểm yếu cảm xúc và biến con thành một đứa trẻ ngang ngạnh, khó bảo và mất kiểm soát hành vi hằng tuần.",PENDING
atom,21,insight,"Khát khao thiết lập và giữ vững các ranh giới kỷ luật một cách điềm tĩnh, nhất quán để tự động xoa dịu sự chống đối, khơi dậy tinh thần hợp tác tự giác và mang lại cảm giác an tâm tuyệt đối cho con.",PENDING
atom,21,knowledge,Khái niệm Tính nhất quán của người lớn là chiếc mỏ neo định hình sự phát triển Cái Tôi lành mạnh của trẻ,PENDING
vivid,21,vivid_knowledge,Khái niệm Tính nhất quán của người lớn là chiếc mỏ neo định hình sự phát triển Cái Tôi lành mạnh của trẻ,PENDING
atom,21,knowledge,Nguyên lý Lùi lại nhường không gian và can thiệp không lời để hóa giải cuộc chiến ý chí ở trẻ chuẩn bị vào lớp một,PENDING
vivid,21,vivid_knowledge,Nguyên lý Lùi lại nhường không gian và can thiệp không lời để hóa giải cuộc chiến ý chí ở trẻ chuẩn bị vào lớp một,PENDING
atom,21,knowledge,Quy chuẩn giữ vững giới hạn và thực thi hành động nhất quán không dao động hằng tuần,PENDING
vivid,21,vivid_knowledge,Quy chuẩn giữ vững giới hạn và thực thi hành động nhất quán không dao động hằng tuần,PENDING
atom,21,quote,between-ages-two-and-four-stubborn-dont-waiver-wiggle-out-push-your-buttons,PENDING
atom,21,quote,consistency-over-time-habit-respond-warmth-love-works-better-than-battle-of-words-wills,PENDING
atom,21,quote,overlook-negative-reactions-help-him-do-without-anger-or-lots-of-explaining,PENDING
atom,21,quote,older-child-challenge-rules-best-to-back-off-give-little-space,PENDING
vivid,22,vivid_circumstance,"""Người"" muốn xây dựng lòng tự trọng cho con khi con trẻ dưới bảy tuổi bộc lộ hành vi phản kháng trước sự phê bình từ người xung quanh.",PENDING
